   Notable events in the life of the Wind 3D Plasma Experiment

!  1994-11-22/09:54:44  10   EESA Reset (11)

!  1994-11-22/10:27:42  10   EESA Reset (12)

!  1994-11-22/10:46:52  10   EESA Reset (13)

!  1994-11-22/12:31:54  10   EESA Reset (14)

!  1994-11-22/12:50:18  10   EESA Reset (15)

!  1994-11-22/13:23:16  10   EESA Reset (16)

!  1994-11-22/13:59:18  10   EESA Reset (17)

!  1994-11-22/14:30:44  10   EESA Reset (18)

!  1994-11-22/14:49:08  10   EESA Reset (19)

!  1994-11-22/15:55:50  10   PESA Version:  0
!  1994-11-22/15:55:50  10   EESA Version:  0
!  1994-11-22/15:55:50  10   PESA Reset (0)
!  1994-11-22/15:55:50  10   EESA Reset (0)
!  1994-11-22/15:55:50  10   Command #144 (8) [a1d0387e00] 

!  1994-11-22/15:56:36  10   PESA Version: 43
!  1994-11-22/15:56:36  10   EESA Version: 43
!  1994-11-22/15:56:36  10   MAIN Reset (2)
!  1994-11-22/15:56:36  10   PESA Reset (5)
!  1994-11-22/15:56:36  10   EESA Reset (20)
!  1994-11-22/15:56:36  10   Command #151 (7) [a091000000] 
!  1994-11-22/15:56:36  30   New mode: <E   2  S>

!  1994-11-22/15:57:22  30   New mode: <    2B S>

!  1994-11-22/16:01:58  10   EESA Reset (21)

!  1994-11-22/16:09:31  12   EESA change: fpc_mode              23 a2
!  1994-11-22/16:09:31  12   EESA change: s2d_l                 015e 0300

!  1994-11-22/17:07:54  10   EESA Reset (22)

!  1994-11-22/17:24:46  10   EESA Reset (23)

!  1994-11-22/18:25:20  10   EESA Reset (24)

!  1994-11-22/20:32:36  10   EESA Reset (25)

!  1994-11-22/20:50:14  10   EESA Reset (26)

!  1994-11-23/05:37:42  10   EESA Reset (27)

!  1994-11-24/06:00:30  10   EESA Reset (28)

!  1994-11-28/18:23:22  10   Command #153 (2) [a0f5000000] 
!  1994-11-28/18:23:22  30   New mode: <    2BM >

!  1994-11-28/20:40:36  10   Command #155 (2) [a0f5000000] 
!  1994-11-28/20:40:36  30   New mode: < x  2B S>

!  1994-11-28/20:41:22  30   New mode: <    2B S>

!  1994-11-28/22:04:10  10   EESA Reset (29)

!  1994-11-29/17:40:14  10   PESA Version:  1
!  1994-11-29/17:40:14  10   PESA Reset (0)

!  1994-11-29/17:41:00  10   PESA Version: 43
!  1994-11-29/17:41:00  10   MAIN Reset (3)
!  1994-11-29/17:41:00  10   PESA Reset (6)
!  1994-11-29/17:41:00  10   EESA Reset (30)
!  1994-11-29/17:41:00  30   New mode: <E   2  S>

!  1994-11-29/17:41:46  30   New mode: <    2B S>

!  1994-11-30/01:18:42  10   EESA Reset (31)

!  1994-11-30/02:19:16  10   EESA Reset (32)

!  1994-11-30/03:42:50  10   Command #156 (1) [a1d2010000] 

!  1994-11-30/04:03:32  10   EESA Reset (33)

!  1994-11-30/04:06:36  10   Command #157 (1) [a1d780f2b0] 

!  1994-11-30/04:17:50  12   EESA change: cp_bst_add            cbe4 f2b0

!  1994-11-30/04:57:58  10   EESA Reset (34)

!  1994-11-30/07:22:06  10   EESA Reset (35)

!  1994-11-30/09:28:36  10   EESA Reset (36)

!  1994-11-30/09:52:22  10   EESA Reset (37)

!  1994-11-30/22:58:58  10   Command #159 (2) [a0f5000000] 
!  1994-11-30/22:58:58  30   New mode: < x  2BM >

!  1994-11-30/22:59:44  30   New mode: <    2BM >

!  1994-11-30/23:03:34  10   Command #160 (1) [a1d2210001] 

!  1994-11-30/23:07:24  10   Command #161 (1) [a1d2210002] 

!  1994-11-30/23:11:14  10   Command #162 (1) [a1d2210001] 

!  1994-11-30/23:15:04  10   Command #163 (1) [a1d2210002] 

!  1994-11-30/23:19:40  10   Command #164 (1) [a1d2210001] 

!  1994-11-30/23:23:30  10   Command #165 (1) [a1d2210002] 

!  1994-11-30/23:27:20  10   Command #166 (1) [a1d2210001] 

!  1994-11-30/23:31:10  10   Command #167 (1) [a1d2210002] 

!  1994-12-01/0         20   Perigee #2 ???
!  1994-12-01/00:45:32  10   PESA Version:  0
!  1994-12-01/00:45:32  10   EESA Version:  0
!  1994-12-01/00:45:32  10   PESA Reset (0)
!  1994-12-01/00:45:32  10   EESA Reset (0)

!  1994-12-01/01:33:50  10   PESA Version: 15
!  1994-12-01/01:33:50  10   EESA Version:  a
!  1994-12-01/01:33:50  10   PESA Reset (10)
!  1994-12-01/01:33:50  10   EESA Reset (17)

!  1994-12-01/01:34:36  10   PESA Version: 43
!  1994-12-01/01:34:36  10   EESA Version: 43
!  1994-12-01/01:34:36  10   MAIN Reset (4)
!  1994-12-01/01:34:36  10   PESA Reset (7)
!  1994-12-01/01:34:36  10   EESA Reset (38)
!  1994-12-01/01:34:36  30   New mode: <E   2BM >

!  1994-12-01/01:35:22  30   New mode: <    2BM >

!  1994-12-01/01:39:12  10   Command #170 (3) [a1d21f0001] 

!  1994-12-01/01:40:44  10   PESA Version:  0
!  1994-12-01/01:40:44  10   EESA Version:  0
!  1994-12-01/01:40:44  10   PESA Reset (0)
!  1994-12-01/01:40:44  10   EESA Reset (0)

!  1994-12-01/01:43:02  10   Command #171 (1) [a1d21f0004] 

!  1994-12-01/01:47:38  10   Command #172 (1) [a1d21f0003] 

!  1994-12-01/01:51:28  10   Command #173 (1) [a1d21f0002] 

!  1994-12-01/01:55:18  10   Command #174 (1) [a1d21f0005] 

!  1994-12-01/01:59:08  10   Command #175 (1) [a1d21f0006] 

!  1994-12-01/02:03:44  10   Command #178 (3) [a1d3210707] 

!  1994-12-01/02:07:34  10   Command #179 (1) [a1d3210704] 

!  1994-12-01/02:11:24  10   Command #180 (1) [a1d3210000] 

!  1994-12-01/02:42:04  10   Command #182 (2) [a0f5000000] 
!  1994-12-01/02:42:04  30   New mode: <    2B S>

!  1994-12-01/02:48:58  10   MAIN Version:  0
!  1994-12-01/02:48:58  10   MAIN Reset (0)
!  1994-12-01/02:48:58  10   PESA Reset (67)
!  1994-12-01/02:48:58  10   Command #114 (188) [0000000000] 

!  1994-12-01/02:49:44  10   MAIN Version: 71
!  1994-12-01/02:49:44  10   PESA Version: 43
!  1994-12-01/02:49:44  10   EESA Version: 43
!  1994-12-01/02:49:44  10   MAIN Reset (5)
!  1994-12-01/02:49:44  10   PESA Reset (8)
!  1994-12-01/02:49:44  10   EESA Reset (39)
!  1994-12-01/02:49:44  10   Command #182 (68) [a0f5000000] 
!  1994-12-01/02:49:44  30   New mode: <E   2B S>

!  1994-12-01/02:50:30  30   New mode: <    2B S>

!  1994-12-01/02:51:16  10   MAIN Version: 51
!  1994-12-01/02:51:16  10   Command #184 (2) [a1e0f17e00] 

!  1994-12-01/06:03:42  10   Command #185 (1) [a1d2210001] 

!  1994-12-01/06:07:32  10   Command #186 (1) [a1d2210002] 

!  1994-12-01/06:11:22  10   Command #187 (1) [a1d2210001] 

!  1994-12-01/06:15:12  10   Command #188 (1) [a1d2210002] 

!  1994-12-01/06:19:02  10   Command #189 (1) [a1d2210001] 

!  1994-12-01/06:23:38  10   Command #190 (1) [a1d2210002] 

!  1994-12-01/06:27:28  10   Command #191 (1) [a1d2210001] 

!  1994-12-01/06:31:18  10   Command #192 (1) [a1d2210002] 

!  1994-12-01/15:04:12  20   Begin lunar Eclipse (?)
!  1994-12-01/15:36:24  20   End of lunar Eclipse (?)
We can only guess that this temperature drop and loss of SRP
is due to a lunar eclipse.

!  1994-12-01/19:19:30  10   PESA Version:  a
!  1994-12-01/19:19:30  10   PESA Reset (0)

!  1994-12-01/19:20:16  10   PESA Version: 43
!  1994-12-01/19:20:16  10   MAIN Reset (6)
!  1994-12-01/19:20:16  10   PESA Reset (9)
!  1994-12-01/19:20:16  10   EESA Reset (40)
!  1994-12-01/19:20:16  10   Command #193 (1) [a091000000] 
!  1994-12-01/19:20:16  30   New mode: <E   2  S>

!  1994-12-01/19:21:02  30   New mode: <    2  S>

!  1994-12-02/19:13:10  10   Command #194 (1) [a1e4050000] 

!  1994-12-02/19:14:42  10   Command #195 (1) [a1e40cd000] 

!  1994-12-02/19:16:14  10   Command #196 (1) [a1e408ee00] 

!  1994-12-02/19:17:00  10   EESA Reset (42)

!  1994-12-02/19:17:46  10   Command #197 (1) [a1d7210000] 

!  1994-12-02/19:25:19  12   EESA change: pha_proc              b1a9 f2b0
!  1994-12-02/19:25:19  12   EESA change: pha_pkt_maker         b23c f2b0
!  1994-12-02/19:25:19  12   EESA change: esa_mcph              a5 7b
!  1994-12-02/19:25:19  12   EESA change: fpc_mode              a2 23
!  1994-12-02/19:25:19  12   EESA change: s2d_l                 0300 015e
!  1994-12-02/19:25:19  12   EESA change: cp_bst_add            f2b0 cbe4

!  1994-12-02/19:25:19  12   EESAX change: map3                  d8ac d97f

!  1994-12-05/18:54:10  10   Command #198 (1) [a1d3210000] 

!  1994-12-05/18:55:42  10   MAIN Version: 71
!  1994-12-05/18:55:42  10   PESA Version:  0
!  1994-12-05/18:55:42  10   EESA Version:  0
!  1994-12-05/18:55:42  10   MAIN Reset (0)
!  1994-12-05/18:55:42  10   PESA Reset (0)
!  1994-12-05/18:55:42  10   EESA Reset (0)
!  1994-12-05/18:55:42  10   Command #212 (14) [a1d33c027e] 

!  1994-12-05/18:56:28  10   PESA Version: 43
!  1994-12-05/18:56:28  10   EESA Version: 43
!  1994-12-05/18:56:28  10   MAIN Reset (7)
!  1994-12-05/18:56:28  10   PESA Reset (10)
!  1994-12-05/18:56:28  10   EESA Reset (43)
!  1994-12-05/18:56:28  10   Command #213 (1) [a091000000] 
!  1994-12-05/18:56:28  30   New mode: <E   2  S>

!  1994-12-05/18:57:14  30   New mode: <    2  S>

!  1994-12-05/19:09:37  12   EESA change: pha_proc              f2b0 b1a9
!  1994-12-05/19:09:37  12   EESA change: pha_pkt_maker         f2b0 b23c
!  1994-12-05/19:09:37  12   EESA change: fpc_mode              23 a2
!  1994-12-05/19:09:37  12   EESA change: s2d_l                 015e 0300

!  1994-12-08/??        15   SST Testing

!  1994-12-08/07:00:34  10   Command #214 (1) [a1d3127e0c] 

!  1994-12-08/07:10:32  10   Command #215 (1) [a061000000] 

!  1994-12-08/08:00:22  10   Command #216 (1) [a1d2340002] 

!  1994-12-08/08:06:30  10   Command #217 (1) [a1d2340001] 

!  1994-12-08/08:12:38  10   Command #218 (1) [a1d2340000] 

!  1994-12-08/08:18:00  10   Command #219 (1) [a1d23400ff] 

!  1994-12-08/08:24:08  10   Command #220 (1) [a1d23400fe] 

!  1994-12-08/08:30:16  10   Command #221 (1) [a1d23400fd] 

!  1994-12-08/08:36:24  10   Command #222 (1) [a1d23400fc] 

!  1994-12-08/08:42:32  10   Command #223 (1) [a1d23400fb] 

!  1994-12-08/08:48:40  10   Command #224 (1) [a1d2340000] 

!  1994-12-08/10:00:44  10   Command #225 (1) [a1d2010002] 

!  1994-12-08/10:10:42  10   Command #226 (1) [a1d33c8000] 

!  1994-12-08/10:20:40  10   Command #227 (1) [a1d33c027e] 

!  1994-12-08/11:01:18  10   Command #231 (4) [a1b0fc00f8] 

!  1994-12-08/11:05:08  10   Command #233 (2) [a1b0fc00f8] 

!  1994-12-08/11:08:58  10   Command #235 (2) [a1b0fc00f8] 

!  1994-12-08/11:12:02  10   Command #236 (1) [a1d21f0002] 

!  1994-12-08/11:13:34  10   Command #237 (1) [a1b0fc00f8] 

!  1994-12-08/11:17:24  10   Command #239 (2) [a1b0fc00f8] 

!  1994-12-08/11:21:14  10   Command #241 (2) [a1b0fc00f8] 

!  1994-12-08/11:25:04  10   Command #243 (2) [a1b0fc00f8] 

!  1994-12-08/11:28:08  10   Command #244 (1) [a1d2230000] 

!  1994-12-08/11:29:40  10   Command #245 (1) [a1b0fc00f8] 

!  1994-12-08/11:33:30  10   Command #247 (2) [a1b0fc00f8] 

!  1994-12-08/11:37:20  10   Command #249 (2) [a1b0fc00f8] 

!  1994-12-08/11:40:24  10   Command #250 (1) [a1d3210000] 

!  1994-12-08/11:59:34  10   PESA Version:  0
!  1994-12-08/11:59:34  10   PESA Reset (0)

!  1994-12-08/12:00:20  10   MAIN Version: 72
!  1994-12-08/12:00:20  10   PESA Version: 43
!  1994-12-08/12:00:20  10   MAIN Reset (8)
!  1994-12-08/12:00:20  10   PESA Reset (11)
!  1994-12-08/12:00:20  10   EESA Reset (44)
!  1994-12-08/12:00:20  10   Command #252 (2) [a091000000] 
!  1994-12-08/12:00:20  30   New mode: <E   2  S>

!  1994-12-08/12:01:06  30   New mode: <    2  S>

!  1994-12-08/12:02:38  10   Command #253 (1) [a0df000000] 

!  1994-12-08/12:03:24  10   Command #254 (1) [a180000fff] 

!  1994-12-08/12:04:10  10   Command #0 (2) [a0d2000000] 

!  1994-12-10/00:25:16  12   EESAX change: p_blank               01 3d
!  1994-12-10/00:25:16  12   EESAX change: low_blank             04 61
!  1994-12-10/00:25:16  12   EESAX change: high_blank            02 2a
!  1994-12-10/00:25:16  12   EESAX change: acos1                 00 35
!  1994-12-10/00:25:16  12   EESAX change: acos2                 00 4c
!  1994-12-10/00:25:16  12   EESAX change: map0                  d8ac 6e59
!  1994-12-10/00:25:16  12   EESAX change: map1                  da43 8f84
!  1994-12-10/00:25:16  12   EESAX change: map2                  d9e3 a098
!  1994-12-10/00:25:16  12   EESAX change: map3                  d97f 1d22
!  1994-12-10/00:25:16  12   EESAX change: eres                  ff 26
!  1994-12-10/00:25:16  12   EESAX change: tmode a0              00 28
!  1994-12-10/00:25:16  12   EESAX change: tmode a1              00 46
!  1994-12-10/00:25:16  12   EESAX change: tmode a2              22 4f
!  1994-12-10/00:25:16  12   EESAX change: tmode a3              22 54
!  1994-12-10/00:25:16  12   EESAX change: tmode a4              30 6c
!  1994-12-10/00:25:16  12   EESAX change: tmode a5              30 83
!  1994-12-10/00:25:16  12   EESAX change: mscformat             30 42
!  1994-12-10/00:25:16  12   EESAX change: shft                  8c 96
!  1994-12-10/00:25:16  12   EESAX change: mask                  1f 01
!  1994-12-10/00:25:16  12   EESAX change: bph_offset            0000 0905
!  1994-12-10/00:25:16  12   EESAX change: bth_offset            5a 10
!  1994-12-10/00:25:16  12   EESAX change: bth_mult              a4 1a
!  1994-12-10/00:25:16  12   EESAX change: moment_a0             a4 1a
!  1994-12-10/00:25:16  12   EESAX change: moment_a1             a4 1a
!  1994-12-10/00:25:16  12   EESAX change: eesah_a2              a4 1a
!  1994-12-10/00:25:16  12   EESAX change: eesah_a3              a4 1a
!  1994-12-10/00:25:16  12   EESAX change: esacut_a4             a4 1a
!  1994-12-10/00:25:16  12   EESAX change: esacut_a5             a4 1a
!  1994-12-10/00:25:16  12   EESAX change: corr_a6               a4 1a
!  1994-12-10/00:25:16  12   EESAX change: P1_map                a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 0                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 1                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 2                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 3                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 4                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 5                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 6                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 7                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 8                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 9                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 10                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 11                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 12                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 13                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 14                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 15                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 16                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 17                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 18                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 19                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 20                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 21                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 22                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 23                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 24                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 25                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 26                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 27                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 28                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 29                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 30                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 31                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: P2_map                a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 0                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 1                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 2                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 3                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 4                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 5                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 6                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 7                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 8                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 9                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 10                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 11                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 12                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 13                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 14                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 15                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 16                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 17                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 18                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 19                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 20                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 21                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 22                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 23                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 24                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 25                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 26                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 27                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 28                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 29                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 30                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 31                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: M1_map                a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 0                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 1                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 2                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 3                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 4                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 5                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 6                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 7                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 8                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 9                  a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 10                 a4 1a
!  1994-12-10/00:25:16  12   EESAX change: Sp 11                 a4 1a
